question_id,assunto,card_key,link_type,precision,reason
778179,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504250,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504252,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504260,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504261,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504262,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504263,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504273,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504274,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504275,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504276,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504277,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504279,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504280,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1504281,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1508597,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1508598,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1515940,Resolução CONTRAN nº 882/2021 - Limites de Peso e Dimensões que Transitem por Vias Terrestres,contran_882_peso_dimensoes_limites,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
916960,Resolução CONTRAN nº 911/2022 - Permissão para Trânsito de Veículos Novos e Usados Incompletos,contran_911_transito_veiculos_incompletos,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1503652,Resolução CONTRAN nº 911/2022 - Permissão para Trânsito de Veículos Novos e Usados Incompletos,contran_911_transito_veiculos_incompletos,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1503653,Resolução CONTRAN nº 911/2022 - Permissão para Trânsito de Veículos Novos e Usados Incompletos,contran_911_transito_veiculos_incompletos,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1503654,Resolução CONTRAN nº 911/2022 - Permissão para Trânsito de Veículos Novos e Usados Incompletos,contran_911_transito_veiculos_incompletos,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1503655,Resolução CONTRAN nº 911/2022 - Permissão para Trânsito de Veículos Novos e Usados Incompletos,ctb_veiculos_classificacao_especie_categoria,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1503659,Resolução CONTRAN nº 911/2022 - Permissão para Trânsito de Veículos Novos e Usados Incompletos,contran_911_transito_veiculos_incompletos,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1503660,Resolução CONTRAN nº 911/2022 - Permissão para Trânsito de Veículos Novos e Usados Incompletos,contran_911_transito_veiculos_incompletos,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
27881,Resolução CONTRAN nº 918/2022 - Procedimentos para Aplicação de Multas por Infrações,ctb_processo_ait,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
778191,Resolução CONTRAN nº 918/2022 - Procedimentos para Aplicação de Multas por Infrações,ctb_processo_ait,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1402647,Resolução CONTRAN nº 918/2022 - Procedimentos para Aplicação de Multas por Infrações,ctb_processo_ait,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
